"title","url","classification"
"A Fight with Peccaries - Caribbe","https://api.nga.gov/iiif/bcf197ac-f4f6-457a-84f0-a59368a7f139/full/!200,200/0/default.jpg","Painting"
"Quarry","https://api.nga.gov/iiif/bd6f3bcf-e11e-45ba-8267-f86cb2d01679/full/!200,200/0/default.jpg","Painting"
"Grassy Bluffs, Upper Missouri","https://api.nga.gov/iiif/bda1b922-dcbe-424b-a5f8-ef1425bf0b62/full/!200,200/0/default.jpg","Painting"
"The Leland Sisters","https://api.nga.gov/iiif/bdb5d2bc-f183-49eb-8930-0547417ae524/full/!200,200/0/default.jpg","Painting"
"Interior of a Church","https://api.nga.gov/iiif/bd9294b2-c0b3-4f4e-94eb-a173de69692e/full/!200,200/0/default.jpg","Painting"
"Marchesa Elena Grimaldi Cattaneo","https://api.nga.gov/iiif/be5b8763-bff0-4394-9e06-60fbbbd44356/full/!200,200/0/default.jpg","Painting"
"Camanchee Chief with Three Warriors","https://api.nga.gov/iiif/bde7e0a1-6ef1-4c60-bb79-11f1775ab792/full/!200,200/0/default.jpg","Painting"
"Untitled (still life in front of window)","https://api.nga.gov/iiif/bdc50393-0ebc-4202-afb9-e20d4213f99d/full/!200,200/0/default.jpg","Painting"
"Maternity","https://api.nga.gov/iiif/bdcebf64-a20f-43ce-bdcf-af890e5bc907/full/!200,200/0/default.jpg","Painting"
"Christ Instructing Peter and John to Prepare for the Passover","https://api.nga.gov/iiif/be5e3878-6374-4a15-a5c0-5d29ca301abb/full/!200,200/0/default.jpg","Painting"
"Indian Girl in White Blanket","https://api.nga.gov/iiif/be827f4d-defa-4ebd-8fda-c73f4b4b0a15/full/!200,200/0/default.jpg","Painting"
"Facsimile of a Sioux Robe with Porcupine Quills","https://api.nga.gov/iiif/becac2a4-bd31-4cb8-82d2-7f4b1c1ac05b/full/!200,200/0/default.jpg","Painting"
"View of Marshfield","https://api.nga.gov/iiif/bee6f463-f1bb-4362-89e6-632afb7959b5/full/!200,200/0/default.jpg","Painting"
"Green Apples and Scoop","https://api.nga.gov/iiif/bed8a1cb-ae5f-4f4f-bad5-31a25253a8d5/full/!200,200/0/default.jpg","Painting"
"The Lone Tenement","https://api.nga.gov/iiif/bf35b647-0355-44d7-a684-5a193a937b9d/full/!200,200/0/default.jpg","Painting"
"Irene di Spilimbergo","https://api.nga.gov/iiif/bf08be68-6b35-4469-8836-a454a4cb5fdf/full/!200,200/0/default.jpg","Painting"
"Interior of an Amazon Forest - Zurumati","https://api.nga.gov/iiif/bf3ec783-5591-4be8-a172-147808f3a3aa/full/!200,200/0/default.jpg","Painting"
"Roses","https://api.nga.gov/iiif/bef8c58d-15ae-4649-b2ff-ae0ead24714e/full/!200,200/0/default.jpg","Painting"
"The Holy Family with Saint Elizabeth and Saint John the Baptist","https://api.nga.gov/iiif/bf907138-43ba-4e12-bef6-b82634074555/full/!200,200/0/default.jpg","Painting"
"View of the Delaware near Philadelphia","https://api.nga.gov/iiif/bf93a29d-ec49-444d-8dae-a22fa8653936/full/!200,200/0/default.jpg","Painting"
"The Card Sharp on the Boulevard","https://api.nga.gov/iiif/bf9843af-1922-483f-8b6b-ccfa852de356/full/!200,200/0/default.jpg","Painting"
"Bazille and Camille (Study for ""Déjeuner sur l'Herbe"")","https://api.nga.gov/iiif/bfd3764c-8711-4b04-9f02-ed6b07995d40/full/!200,200/0/default.jpg","Painting"
"Madonna and Child with a Pomegranate","https://api.nga.gov/iiif/bfb0a807-b4bd-467a-b4ab-532d8898057b/full/!200,200/0/default.jpg","Painting"
"Autumn","https://api.nga.gov/iiif/bfa83c2d-6961-472c-b177-9c9e3fae7fcc/full/!200,200/0/default.jpg","Painting"
"Vase of Flowers","https://api.nga.gov/iiif/bfc54c5f-a5ea-4aca-9e8e-e2ff169c48b5/full/!200,200/0/default.jpg","Painting"
"Still Life with Silver Cake Basket","https://api.nga.gov/iiif/c020c6d4-357c-47a0-828e-3fc134f70c30/full/!200,200/0/default.jpg","Painting"
"Buffalo Chase in the Snow Drifts - Ojibbeway","https://api.nga.gov/iiif/c024a6b7-5465-4a83-9385-a309fcc53045/full/!200,200/0/default.jpg","Painting"
"Landscape with Boatman","https://api.nga.gov/iiif/c0279003-c6f3-4eed-a8f9-56d841c45d85/full/!200,200/0/default.jpg","Painting"
"Saint James Major","https://api.nga.gov/iiif/c05d6828-ce1c-4333-8ec6-b79ba3472fef/full/!200,200/0/default.jpg","Painting"
"A Naval Encounter between Dutch and Spanish Warships","https://api.nga.gov/iiif/c03e90c9-de57-4cc4-8b4c-fa77545c9564/full/!200,200/0/default.jpg","Painting"
"Imaginary River Landscape","https://api.nga.gov/iiif/c06ddeed-8689-41ef-a927-faa88f873cc3/full/!200,200/0/default.jpg","Painting"
"Packet Ship Passing Castle Williams, New York Harbor","https://api.nga.gov/iiif/c0788a80-4d14-4e0a-af63-74f00d8e2140/full/!200,200/0/default.jpg","Painting"
"Nature Abhors a Vacuum","https://api.nga.gov/iiif/c07c4182-0e22-4bb5-8a26-ad3741ff6558/full/!200,200/0/default.jpg","Painting"
"Jack-in-Pulpit Abstraction - No. 5","https://api.nga.gov/iiif/c0ac4b13-b4df-4967-80bf-0293896b0d3d/full/!200,200/0/default.jpg","Painting"
"Primal Energy I: Manhattan Sounds","https://api.nga.gov/iiif/c0990f55-4eb1-461b-84c9-6287e18c0a13/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/c0b1e345-1d26-4b74-a4bc-137a85c52d0f/full/!200,200/0/default.jpg","Painting"
"Improvisation 31 (Sea Battle)","https://api.nga.gov/iiif/c1aa2733-26c5-47f8-9a9f-58e53fcbca30/full/!200,200/0/default.jpg","Painting"
"Wall with Green Door","https://api.nga.gov/iiif/c0cd8652-cbf1-4265-9e0f-7826f96d9b7f/full/!200,200/0/default.jpg","Painting"
"Portrait of a Man","https://api.nga.gov/iiif/c1372ae6-977d-464a-87c5-44da6b3fbd86/full/!200,200/0/default.jpg","Painting"
"A Prince of Saxony","https://api.nga.gov/iiif/c13d83bf-6bcf-49d2-ab42-642ff754cae1/full/!200,200/0/default.jpg","Painting"
"Gypsy Caves, Granada","https://api.nga.gov/iiif/c13e1976-3a6a-4153-8093-e7d9aed43c12/full/!200,200/0/default.jpg","Painting"
"David with the Head of Goliath","https://api.nga.gov/iiif/c0f9cd21-9d15-4ba2-b3cc-c88759af9488/full/!200,200/0/default.jpg","Painting"
"Mrs. Alexander H. McLanahan","https://api.nga.gov/iiif/c1990916-3e0a-4ea0-8fdb-fb6850e1d295/full/!200,200/0/default.jpg","Painting"
"Marble Mantel","https://api.nga.gov/iiif/c18e9615-e004-47e0-ba5f-20ab08e088eb/full/!200,200/0/default.jpg","Painting"
"Venus","https://api.nga.gov/iiif/c191a24c-9d7b-4989-a215-1fd6b9f3e3b7/full/!200,200/0/default.jpg","Painting"
"Saint John in the Desert","https://api.nga.gov/iiif/c1b0ac12-8c4c-4c84-a496-d1136e1b01cf/full/!200,200/0/default.jpg","Painting"
"The Descent from the Cross","https://api.nga.gov/iiif/c19c5835-5269-4ec4-b209-ee975ef00931/full/!200,200/0/default.jpg","Painting"
"The Calling of the Apostles Peter and Andrew","https://api.nga.gov/iiif/c19f8385-18e8-480f-9f68-6ee2e9113b94/full/!200,200/0/default.jpg","Painting"
"Grey and Silver: Chelsea Wharf","https://api.nga.gov/iiif/c1c74893-90dd-4f36-8201-36db7f2cf241/full/!200,200/0/default.jpg","Painting"
"The Good Shepherd","https://api.nga.gov/iiif/c1b2bf0b-2816-4663-9321-70e22613cb6c/full/!200,200/0/default.jpg","Painting"
"The Old Port of Marseille","https://api.nga.gov/iiif/c1ddcf79-86d7-466a-a44a-b17bf95d9e29/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/c1edbfc0-ff17-41f0-a8f0-46ca91e9fd7f/full/!200,200/0/default.jpg","Painting"
"Keelmen Heaving in Coals by Moonlight","https://api.nga.gov/iiif/c1e33e8d-ffe4-4d20-a267-87ffcf94f7ce/full/!200,200/0/default.jpg","Painting"
"Portrait of a Man","https://api.nga.gov/iiif/c215e277-6a1a-4b25-8d0a-2bfa4db13d6a/full/!200,200/0/default.jpg","Painting"
"Elizabeth, Countess of Effingham","https://api.nga.gov/iiif/c1f52e45-ac1b-45cc-9bab-517375879785/full/!200,200/0/default.jpg","Painting"
"Mamie Harrington","https://api.nga.gov/iiif/c1f8fcf4-7826-4e51-bbb7-57e511757cad/full/!200,200/0/default.jpg","Painting"
"Horizontal Vision","https://api.nga.gov/iiif/c1faf942-0bb2-433c-84d5-8dc86e06c046/full/!200,200/0/default.jpg","Painting"
"La Négresse","https://api.nga.gov/iiif/c26ab5ac-c60e-4486-8bc8-662467816b95/full/!200,200/0/default.jpg","Painting"
"English Landscape Capriccio with a Palace","https://api.nga.gov/iiif/c240907b-20db-4450-9210-ec279a141c83/full/!200,200/0/default.jpg","Painting"
"The Abduction of Europa","https://api.nga.gov/iiif/c2055c00-a8b0-4179-a481-0ab4d19cd4c1/full/!200,200/0/default.jpg","Painting"
"Salvator Mundi","https://api.nga.gov/iiif/c25b29e5-f86a-442c-a544-5c89c767b48b/full/!200,200/0/default.jpg","Painting"
"Lawrence Reid Yates","https://api.nga.gov/iiif/c26d49d1-fee6-494f-b8ee-a5661b12ec6e/full/!200,200/0/default.jpg","Painting"
"The Square of Saint Mark's, Venice","https://api.nga.gov/iiif/c25be5bf-4592-4102-a908-17082b19542d/full/!200,200/0/default.jpg","Painting"
"Mount Auburn Cemetery","https://api.nga.gov/iiif/c3739ea0-64a5-42bc-b803-2db02a469fad/full/!200,200/0/default.jpg","Painting"
"Ojibbeway Indians in Paris","https://api.nga.gov/iiif/c2fdd68d-5395-4944-9297-21fc0df22986/full/!200,200/0/default.jpg","Painting"
"Basket of Fruit with Parrot","https://api.nga.gov/iiif/c27d6345-f24b-472b-a1ce-f58631245732/full/!200,200/0/default.jpg","Painting"
"View of Chicago in 1837","https://api.nga.gov/iiif/c287ab96-1e07-4f0e-a607-2fd184c09148/full/!200,200/0/default.jpg","Painting"
"Façades d'immeubles (Building Façades)","https://api.nga.gov/iiif/c2b2c7e4-26c8-4d55-9bb5-e2069d466609/full/!200,200/0/default.jpg","Painting"
"Green Marilyn","https://api.nga.gov/iiif/c2bf7ca2-a938-40dc-9683-cfb274e59f82/full/!200,200/0/default.jpg","Painting"
"The Laundresses","https://api.nga.gov/iiif/c33106ab-4bdb-4c02-9dc5-d38eda2ded6f/full/!200,200/0/default.jpg","Painting"
"The Longshoremen's Noon","https://api.nga.gov/iiif/c38ed386-91a4-4a58-969a-5a7bce3419f0/full/!200,200/0/default.jpg","Painting"
"Vase of Flowers in a Niche","https://api.nga.gov/iiif/c351540e-705e-4c9c-8ef3-457f6f37a5e6/full/!200,200/0/default.jpg","Painting"
"Alexander Arnold Hannay","https://api.nga.gov/iiif/c421aaf0-d32b-48ea-a871-9b42afc920b2/full/!200,200/0/default.jpg","Painting"
"The Marketplace in Bergen op Zoom","https://api.nga.gov/iiif/c3ea6d5b-9961-48e0-9718-a8a234ed893a/full/!200,200/0/default.jpg","Painting"
"Lady in a White Mob Cap","https://api.nga.gov/iiif/c3b58e2e-cd07-454a-9508-9183645a25d7/full/!200,200/0/default.jpg","Painting"
"The Early Scholar","https://api.nga.gov/iiif/c3b6258a-5fc9-4815-9491-acde75248a37/full/!200,200/0/default.jpg","Painting"
"The Circumcision","https://api.nga.gov/iiif/c41105bb-50e6-47b1-b610-9250eabfeacf/full/!200,200/0/default.jpg","Painting"
"Sita and Sarita","https://api.nga.gov/iiif/c41c0a92-6587-45ff-bd9c-84fb1213d76c/full/!200,200/0/default.jpg","Painting"
"Citadel","https://api.nga.gov/iiif/c4646979-bc7f-4631-b03c-9f5ae06f9fe5/full/!200,200/0/default.jpg","Painting"
"Budd Doble Driving Goldsmith Maid at Belmont Driving Park","https://api.nga.gov/iiif/c44f5e8f-3b05-4759-80ba-193ef76ebb46/full/!200,200/0/default.jpg","Painting"
"Madonna and Child with Angels","https://api.nga.gov/iiif/c4823e40-c213-4d32-a42b-56bd2330a6c5/full/!200,200/0/default.jpg","Painting"
"A Small Village - Payaguas Indians","https://api.nga.gov/iiif/c4a2ef8b-ad66-48b5-b772-8a4dce7ae35c/full/!200,200/0/default.jpg","Painting"
"The Chaperone","https://api.nga.gov/iiif/c48960dd-ffe9-4602-9b5e-68802f699053/full/!200,200/0/default.jpg","Painting"
"Portrait of a Woman","https://api.nga.gov/iiif/c4fd842d-f7b7-440a-9bb7-77fb50d0fdad/full/!200,200/0/default.jpg","Painting"
"Autumn Gold","https://api.nga.gov/iiif/c4db7c9e-1893-475d-996d-e6e4b6966295/full/!200,200/0/default.jpg","Painting"
"Beach at Trouville","https://api.nga.gov/iiif/c50251b6-5e1f-4fdc-a37c-153a42b2fe2b/full/!200,200/0/default.jpg","Painting"
"Drawbridge - Long Branch R. R.","https://api.nga.gov/iiif/c5a88ee6-50af-49f5-872a-bd410a12df36/full/!200,200/0/default.jpg","Painting"
"The Hermit","https://api.nga.gov/iiif/c50ee8c2-db92-4e58-a6b8-0243dfe829d8/full/!200,200/0/default.jpg","Painting"
"Henry Clay","https://api.nga.gov/iiif/c510648d-0392-4b3f-984a-6ed504f29230/full/!200,200/0/default.jpg","Painting"
"Curious Grassy Bluffs, St. Peter's River","https://api.nga.gov/iiif/c552208a-bcfa-4664-8ac5-00a0e59f9e11/full/!200,200/0/default.jpg","Painting"
"Mother and Mary","https://api.nga.gov/iiif/c55eca57-b6b8-4c10-8e6f-f378014f486d/full/!200,200/0/default.jpg","Painting"
"Nude Woman","https://api.nga.gov/iiif/c52730ee-b6ff-4e95-a7c1-168bdebbd234/full/!200,200/0/default.jpg","Painting"
"Head of an Old Man","https://api.nga.gov/iiif/c5ad51e9-e75b-4c88-905d-66917ad1498e/full/!200,200/0/default.jpg","Painting"
"The Equatorial Jungle","https://api.nga.gov/iiif/c6518c61-98bb-4759-9042-b4bc2ec343ef/full/!200,200/0/default.jpg","Painting"
"The Beggars","https://api.nga.gov/iiif/c5d9e136-1be0-4df3-a04c-3ac046271bd2/full/!200,200/0/default.jpg","Painting"
"View of the Pampa del Sacramento","https://api.nga.gov/iiif/c5b1c28c-5f79-4b95-a1fc-9c7d671e99e2/full/!200,200/0/default.jpg","Painting"
"Four Arowak Indians","https://api.nga.gov/iiif/c5bd3424-cd10-4851-b171-8d65cf94b4ec/full/!200,200/0/default.jpg","Painting"
"Commodore Thomas Macdonough","https://api.nga.gov/iiif/c5e7655f-5714-4f90-8d93-cdc7c5776f2d/full/!200,200/0/default.jpg","Painting"
"Washington at Valley Forge","https://api.nga.gov/iiif/c5ea5937-bb29-47f3-b40e-1783fe21d641/full/!200,200/0/default.jpg","Painting"
"An Old Woman Dozing over a Book","https://api.nga.gov/iiif/c5f5cfa6-6150-435a-bf5d-a0a7a55c52f7/full/!200,200/0/default.jpg","Painting"
"Washington, D.C. November 1963 III","https://api.nga.gov/iiif/c6400e06-85c0-493b-b3f9-de177be1de8c/full/!200,200/0/default.jpg","Painting"
"An Artist and His Family","https://api.nga.gov/iiif/c652744b-50c3-4753-8a96-e33c62981b30/full/!200,200/0/default.jpg","Painting"
"Untitled (nude) [reverse]","https://api.nga.gov/iiif/c6562072-9238-42ab-827d-229d8530fefa/full/!200,200/0/default.jpg","Painting"
"The Crippled and Sick Cured at the Tomb of Saint Nicholas","https://api.nga.gov/iiif/c66feca7-63a2-440c-b25d-3595c566ad80/full/!200,200/0/default.jpg","Painting"
"Charles Loring Elliott","https://api.nga.gov/iiif/c64878f5-8f1c-40df-a85f-f3f4ffcefa63/full/!200,200/0/default.jpg","Painting"
"Edouard Blau","https://api.nga.gov/iiif/c648bb1a-4a20-43c1-8fa9-794c325a787a/full/!200,200/0/default.jpg","Painting"
"Red Rose Cantata","https://api.nga.gov/iiif/c664a390-2c56-4edc-b070-8f4a84ef5467/full/!200,200/0/default.jpg","Painting"
"The Concert","https://api.nga.gov/iiif/c66840d0-00b2-47d1-a4de-d157ad5712c2/full/!200,200/0/default.jpg","Painting"
"Argenteuil","https://api.nga.gov/iiif/c6780a7f-2720-433c-9562-552c996c6d04/full/!200,200/0/default.jpg","Painting"
"Gerhard van Suchtelen","https://api.nga.gov/iiif/c682d2ee-1837-4e88-b5b2-99d2d7b75b40/full/!200,200/0/default.jpg","Painting"
"Head of a Young Boy","https://api.nga.gov/iiif/c6847a6c-8a40-41e3-b639-3df1ce6b222b/full/!200,200/0/default.jpg","Painting"
"The Adoration of the Shepherds","https://api.nga.gov/iiif/c6b102a4-3e42-41bf-9077-6ea12968b04b/full/!200,200/0/default.jpg","Painting"
"Bathing Time at Deauville","https://api.nga.gov/iiif/c6b8d779-4aa3-45f8-8bc8-d0ef01a9df10/full/!200,200/0/default.jpg","Painting"
"Zenith","https://api.nga.gov/iiif/c6e07c89-d694-4151-9003-06cde1b0439a/full/!200,200/0/default.jpg","Painting"
"The Towpath","https://api.nga.gov/iiif/c6ba929a-af89-4292-866f-10d276f4fe9d/full/!200,200/0/default.jpg","Painting"
"La Salle's Party Feasted in the Illinois Village.  January 2, 1680","https://api.nga.gov/iiif/c6c745d9-f3c3-4472-ad81-3778d313eb63/full/!200,200/0/default.jpg","Painting"
"Judith with the Head of Holofernes","https://api.nga.gov/iiif/c6e0cea2-9175-4f75-9dd7-024d479d4478/full/!200,200/0/default.jpg","Painting"
"Mrs. William Griffin","https://api.nga.gov/iiif/c6fe2e51-2fd2-42ae-91eb-dcc0b9e8bc82/full/!200,200/0/default.jpg","Painting"
"Shawano Indians","https://api.nga.gov/iiif/c7456f86-1bc6-44ea-b057-e3cd6848d495/full/!200,200/0/default.jpg","Painting"
"Captain Charles Stewart","https://api.nga.gov/iiif/c72017b8-c50f-4124-99e5-480e3da6f2a8/full/!200,200/0/default.jpg","Painting"
"The Adoration of the Magi","https://api.nga.gov/iiif/c747c66d-a38d-4cdc-a0a3-9c55930303b8/full/!200,200/0/default.jpg","Painting"
"George Washington (Vaughan-Sinclair portrait)","https://api.nga.gov/iiif/c74ae2c3-6e32-4e43-a380-77ad313dba61/full/!200,200/0/default.jpg","Painting"
"Race Horse and Trainer","https://api.nga.gov/iiif/c74d1818-1d95-49a8-945d-771f68e95edb/full/!200,200/0/default.jpg","Painting"
"Regatta at Henley","https://api.nga.gov/iiif/c74a8d1e-81c0-440a-bd02-acd07b5c6de1/full/!200,200/0/default.jpg","Painting"
"The Assumption of the Virgin","https://api.nga.gov/iiif/c77f8b64-98a2-4b3c-b270-1863ece147c5/full/!200,200/0/default.jpg","Painting"
"Red/Gray Zone Painting","https://api.nga.gov/iiif/c74f17b7-23fe-4802-bb92-ec85cdbc2455/full/!200,200/0/default.jpg","Painting"
"Political Drama","https://api.nga.gov/iiif/c7872b3a-6d88-4718-bac3-b52fa6278d73/full/!200,200/0/default.jpg","Painting"
"Above Sounds I","https://api.nga.gov/iiif/c788d853-279b-43e4-aa76-f89cfe3c600c/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/c789b53a-f0f5-42b6-8cf2-ddb1338c78bf/full/!200,200/0/default.jpg","Painting"
"Paris, rue du Havre","https://api.nga.gov/iiif/c7a98171-4bfa-4882-9732-c30082ff9a33/full/!200,200/0/default.jpg","Painting"
"Calm Sea","https://api.nga.gov/iiif/c790c1ba-9b5f-4275-9f7d-7f501e30992c/full/!200,200/0/default.jpg","Painting"
"Christ on the Road to Emmaus","https://api.nga.gov/iiif/c771e519-15ae-4f89-a8f6-b382dc655d70/full/!200,200/0/default.jpg","Painting"
"Madonna and Child with Angels","https://api.nga.gov/iiif/c814fc4e-77aa-49b7-b1db-b2756d813731/full/!200,200/0/default.jpg","Painting"
"White Curve VIII","https://api.nga.gov/iiif/c84a8584-4003-48f1-b844-40fc38f09d5c/full/!200,200/0/default.jpg","Painting"
"Figure Composition","https://api.nga.gov/iiif/c801554c-a134-4cda-9a23-eeba8652511d/full/!200,200/0/default.jpg","Painting"
"View of an Italian Port","https://api.nga.gov/iiif/c835e6ed-d7c4-4f86-aea9-5eaf06b09818/full/!200,200/0/default.jpg","Painting"
"Faraduro, Portugal","https://api.nga.gov/iiif/c876afa1-00bb-4ff7-8c56-aef81dc9eff7/full/!200,200/0/default.jpg","Painting"
"Joshua Lamb","https://api.nga.gov/iiif/c88239a5-a242-43fc-9618-bbabc77721ef/full/!200,200/0/default.jpg","Painting"
"ONEONEZERONINE RED","https://api.nga.gov/iiif/c86fcc01-ef17-4f40-9f0b-4d60c043ab35/full/!200,200/0/default.jpg","Painting"
"Zachariah Schoonmaker","https://api.nga.gov/iiif/c8629b33-8fe2-4bcf-8018-9755b236bdad/full/!200,200/0/default.jpg","Painting"
"Violet","https://api.nga.gov/iiif/c8828ce7-ee10-41b1-9f2b-9bcdc538a13a/full/!200,200/0/default.jpg","Painting"
"The Artist's Studio","https://api.nga.gov/iiif/c8a6a07a-7211-4fbc-b881-ad66e6439ee9/full/!200,200/0/default.jpg","Painting"
"Circus Rider (Bleecker Street Tavern Mural)","https://api.nga.gov/iiif/c899f0a8-46f8-4da5-93c0-0ac28096354c/full/!200,200/0/default.jpg","Painting"
"The Crucifixion","https://api.nga.gov/iiif/c8b1d4e8-28ab-4794-9fed-c9af978cb818/full/!200,200/0/default.jpg","Painting"
"Woman in an Armchair","https://api.nga.gov/iiif/c909aea8-a040-4714-8171-db2f7dc4351b/full/!200,200/0/default.jpg","Painting"
"Nayas Village at Sunset","https://api.nga.gov/iiif/c8bc20ab-e453-4a6c-9a8c-c53b566a5765/full/!200,200/0/default.jpg","Painting"
"Burning of Old South Church, Bath, Maine","https://api.nga.gov/iiif/c8befcd8-4237-4652-ba45-b6da85b6f23e/full/!200,200/0/default.jpg","Painting"
"Still Life with Artichokes and a Parrot","https://api.nga.gov/iiif/c8c8df36-db7d-4167-aec6-2b1a717b067b/full/!200,200/0/default.jpg","Painting"
"Baby (Cradle)","https://api.nga.gov/iiif/c9129cd8-4893-443a-ac43-8a64fdab5852/full/!200,200/0/default.jpg","Painting"
"Ellen Peabody Endicott (Mrs. William Crowninshield Endicott)","https://api.nga.gov/iiif/c8fc4aac-2514-4126-b8b9-ae04dce6ecb4/full/!200,200/0/default.jpg","Painting"
"DODDOACID","https://api.nga.gov/iiif/c94fe4ff-f301-449f-ba66-de5be8cccc8c/full/!200,200/0/default.jpg","Painting"
"Saint Valentine","https://api.nga.gov/iiif/c92d6b81-1ce2-485f-82ca-5532addb981d/full/!200,200/0/default.jpg","Painting"
"The Crowning at Rheims of the Dauphin (Joan of Arc series: V)","https://api.nga.gov/iiif/c978d501-29e2-48e9-abc4-82c899cb867c/full/!200,200/0/default.jpg","Painting"
"View of ""Pike's Tent""","https://api.nga.gov/iiif/c961d3c9-b41b-42b0-b539-45d49b8423a2/full/!200,200/0/default.jpg","Painting"
"The Presentation of the Virgin in the Temple","https://api.nga.gov/iiif/c9c0f26e-a559-43ab-b517-0384e347ade8/full/!200,200/0/default.jpg","Painting"
"Untitled (Seagram Mural sketch)","https://api.nga.gov/iiif/c992beac-7002-4e67-bac6-5585aa3bd520/full/!200,200/0/default.jpg","Painting"
"The Brown Family","https://api.nga.gov/iiif/ca3735c4-e05f-4d74-818b-45c780a0db29/full/!200,200/0/default.jpg","Painting"
"The Square of Saint Mark's, Venice","https://api.nga.gov/iiif/c9ae1dfd-b93e-4bb7-8a57-22d71997eb47/full/!200,200/0/default.jpg","Painting"
"Elizabeth Virginia Laning Bradner Smith (Mrs. George Cotton Smith)","https://api.nga.gov/iiif/c9b39027-5b86-43d4-ac30-980475329d7e/full/!200,200/0/default.jpg","Painting"
"An Indian Council - Sioux","https://api.nga.gov/iiif/c9b3fee0-c018-4647-aca8-b3b6548c0f23/full/!200,200/0/default.jpg","Painting"
"Jurassic Tide","https://api.nga.gov/iiif/c9e688d0-7cab-4f66-8792-aff1cb228fe4/full/!200,200/0/default.jpg","Painting"
"Portrait of a Man","https://api.nga.gov/iiif/ca1dc4dd-6697-46c1-9fe5-95cd21b2a71f/full/!200,200/0/default.jpg","Painting"
"Child in a Straw Hat","https://api.nga.gov/iiif/c9eb98d9-759a-4fb2-9da8-35e91cc0bf12/full/!200,200/0/default.jpg","Painting"
"A Railroad Station Waiting Room","https://api.nga.gov/iiif/ca2e53f5-f574-4984-a272-747f46702033/full/!200,200/0/default.jpg","Painting"
"Second Station","https://api.nga.gov/iiif/caba46a3-1173-469d-91d4-6016dcf350c7/full/!200,200/0/default.jpg","Painting"
"Amusing Dance - Saukie","https://api.nga.gov/iiif/ca36662f-eebe-4f0b-af8a-60f319dd6984/full/!200,200/0/default.jpg","Painting"
"Contemplation","https://api.nga.gov/iiif/ca437163-c68d-464d-b941-9a6017959345/full/!200,200/0/default.jpg","Painting"
"Jack-in-the-Pulpit No. VI","https://api.nga.gov/iiif/cab1e7e1-6cf9-4ca3-9492-b427caab6f24/full/!200,200/0/default.jpg","Painting"
"The Omen of the Eagle","https://api.nga.gov/iiif/ca450107-06e3-4d9d-a817-1122cca20c5e/full/!200,200/0/default.jpg","Painting"
"The Flight of the Dragonfly before the Sun","https://api.nga.gov/iiif/ca4a3f2e-57d5-40f9-91b5-479e041f1273/full/!200,200/0/default.jpg","Painting"
"Launching a Canoe - Nayas Indians","https://api.nga.gov/iiif/ca6bdfda-1f11-4dfa-bb1a-52c124281595/full/!200,200/0/default.jpg","Painting"
"Seated Figure","https://api.nga.gov/iiif/caa5f13f-b426-4b5a-af30-afd20d657504/full/!200,200/0/default.jpg","Painting"
"Portrait of a Man","https://api.nga.gov/iiif/cab68476-336a-4223-90fe-eb33ba2e5293/full/!200,200/0/default.jpg","Painting"
"Two Triangles within a Square #2","https://api.nga.gov/iiif/cafbaa67-8d2b-4279-bfac-a0c65f516a12/full/!200,200/0/default.jpg","Painting"
"Thomas Jefferson","https://api.nga.gov/iiif/cae563d5-863f-4f53-9327-c062f0ef851d/full/!200,200/0/default.jpg","Painting"
"No. 5","https://api.nga.gov/iiif/cac8d256-d104-4f78-8794-b5a7d30e4f51/full/!200,200/0/default.jpg","Painting"
"Abigail Smith Babcock (Mrs. Adam Babcock)","https://api.nga.gov/iiif/cad02cd8-63f6-4ad8-9e76-da5b9dd04cb9/full/!200,200/0/default.jpg","Painting"
"The Holy Family","https://api.nga.gov/iiif/cb2fb43d-7057-4c8b-bcb7-66904ec64319/full/!200,200/0/default.jpg","Painting"
"Sarah Blake Sturgis","https://api.nga.gov/iiif/cb038ed7-90e6-44f9-8fdf-fd37a518eba9/full/!200,200/0/default.jpg","Painting"
"Anna Maria van Schurman","https://api.nga.gov/iiif/cb0c8c97-5ad3-402f-8ac5-89b7800c2f72/full/!200,200/0/default.jpg","Painting"
"Family Burying Ground","https://api.nga.gov/iiif/cb0d02e8-5452-41ab-b1ee-8b2d2e383a81/full/!200,200/0/default.jpg","Painting"
"Concert at the Casino of Deauville","https://api.nga.gov/iiif/cb524d0a-8ec6-400d-a6ee-e90bcb0cf74a/full/!200,200/0/default.jpg","Painting"
"The Holy Family","https://api.nga.gov/iiif/cb225bd2-9148-4095-886c-5a2687bcb9e8/full/!200,200/0/default.jpg","Painting"
"Saint John the Baptist Preaching","https://api.nga.gov/iiif/cb8636ed-d3ea-40f6-9e4d-88e032e5f003/full/!200,200/0/default.jpg","Painting"
"Collision","https://api.nga.gov/iiif/cb68e531-3638-4cdc-9625-0b3aac32f0d2/full/!200,200/0/default.jpg","Painting"
"The Invocation","https://api.nga.gov/iiif/cb6cacb4-ee4c-4f78-ab74-175aede43602/full/!200,200/0/default.jpg","Painting"
"Woman by the Seaside","https://api.nga.gov/iiif/cb3f87c4-aaea-4141-89a2-763d1cfb89a6/full/!200,200/0/default.jpg","Painting"
