,title,image_id,medium_display
3722,Marina City: Third Floor Theater Plan,c7f56789-d8b7-c08d-32e0-18ddcbd4340f,Pencil on paper
3723,"Motelo Cubano, Chicago, Illinois, Color Presentation Painting",fb6e2202-b9c6-1aa5-4db3-502d2241a256,Acrylic on illustration board
3724,Marina City: Finish Diagram,8b9711c2-08de-40e9-c9eb-e812918da7b3,Mixed media collage on board
3725,Good Samaritan Hospital: Section through Ancillary Building,53d2f0a0-fc42-967e-599f-9ee9604096c2,Blackline and zip-a-tone on paper
3726,"Saint Joseph Hospital, Tacoma: Typical Patient Floor Plan",5f42118b-0633-8bf0-e350-d98e7a1f8755,Mixed media on mylar
3727,"Saint Joseph Hospital, Tacoma, Washington, Site Plan",4f8be209-2390-e35c-b59e-8cd6acb4e50b,"Graphite, ink, and zip-a-tone on mylar"
3728,West Palm Beach Civic Auditorium: Section,9377429e-5974-abe0-b02e-f3d2d089da69,Pencil on mylar
3729,Woodstock Public Library: Interior Perspective,67367590-b0df-348e-466b-18ef39f31c4d,Pencil on paper
3730,"Yemen Modular Hospital Unit, Perspective",601c1cde-92a0-4187-15cd-0a4800f5b1ad,"Graphite, colored pencil, marker, and photocopy on paper"
3731,"Motel 66, Chicago, Illinois, Elevation",33b04fd2-0d9b-2790-0108-7956506318f4,Graphite and ink on paper
3732,"Cinestage for Brussel's Exposition, Brussels, Belgium, Plot Plan",6fef5d28-31f5-ac64-8ef6-f8c292c735b2,Graphite on paper
3733,North Park College and Theological Seminary: Floor Plan for a Proposed Dormitory,3603c232-e0c1-b767-3b89-773a5a4b525d,Graphite and colored pencil on paper
3734,"Saint Joseph Hospital, Tacoma, Washington, North-South Section",9a23ea03-72c4-e929-6d9c-c6a373ac7b75,"Pen, ink, and colored pencil on mylar"
3735,San Diego Theater: Section,266179e7-80bb-db05-2521-fcc7ce8f4606,Pencil on mylar
3736,"Saint Mary's Hospital, Milwaukee, Wisconsin, Fifth Floor Plan, Working Drawing",69e935b7-1c76-3cfb-b5fd-ac781b4ac876,Graphite on mylar
3737,San Diego Theater: Structural Plan and Sections,62934006-2f34-a29f-674c-3f10f1d6ffbe,Pencil on paper
3738,West Palm Beach Civic Auditorium: Entrance Elevation,ea82abf1-8621-dd4e-7a59-72fd93c8263c,Ink and pencil on paper
3739,West Palm Beach Civic Auditorium: Site Plan,adec6cea-46f3-75ec-fad6-c118461901f9,Pencil on paper with mylar insert
3740,West Palm Beach Civic Auditorium: Seating Plan,0ceba962-9ead-65fb-ac3d-53033a829d50,Pencil and ink on paper
3741,"Health Sciences Center, Stony Brook, New York, West Elevation",68cc195d-5139-aca5-86a1-61e2913dc38b,Pencil and ink on mylar
3742,River City: Site Plan,1e33d9df-8888-55b1-841c-f726c676c636,Ink on mylar
3743,"Woodstock Public Library: Floor Plans, Scheme B",ceaa07a1-b2f7-c617-c4c3-0bb1231bd800,Pencil on paper
3744,"Woodstock Public Library: Plot Plan, Elevations and Section",a50b3498-7164-7171-0854-d3d6de8a1518,Pencil on paper
3745,"North Kansas City Redevelopment, Kansas City, Missouri, Exterior Perspective",194d1e5e-c328-fda7-c578-f3a74fd88422,"Watercolor, graphite, and ink on board"
3746,"River City, Aerial Perspective",c0b8ab46-7111-d8a4-79e6-dcdd22bd034a,Ink and graphite on tracing paper
3747,"Joseph Brenneman Elementary School, Chicago, Illinois, Interior Perspective",f02c0954-1e3e-a1f7-7476-46c0e21b1fbe,Pencil on paper
3748,"Joseph Brenneman Elementary School, Chicago, Illinois, Perspective Sketch",d0588eb8-6591-fb26-40ec-97a5672ffd91,"Ink and graphite on paper, mounted on board"
3749,"Flagler Marine Center Central Recreation Building, West Palm Beach, Florida, Elevation",b34a216d-9026-e9c2-5280-7153fd33c1e7,Graphite on paper
3750,Lakeshore Grand Apartments: Exterior Isometric,458978db-d104-b960-395e-fe2be39ea7b2,Ink on paper
3751,"ABC Office Building, New York City, New York, Elevation, Plan, and Model View",,Blackline on Mylar
3752,"Bonaventure Waystop Housing, Chicago, Ilinois, Floor Plan",fb14a0d0-a9d0-40e3-fefd-c226e258ca56,Ink and zip-a-tone on paper
3753,Centro Medico Association: Floor Plan,541de855-e50e-d9d9-443a-3239390d7b44,Ink and colored pencil on vellum
3754,"Astor Tower, Chicago, Illinois, Floor Plan",d6e05d44-0c57-11ab-6091-400518ec2558,Graphite on paper
3755,"Bonaventure Waystop Housing, Chicago, Illinois, Elevation",e467cfa2-535e-160a-0b13-496d0e0b5d8b,Graphite and colored pencil on tracing paper
3756,Astor Tower: Restaurant Level Plan,ede43dae-87ab-890f-346b-e81681dc1c57,Pencil on paper
3757,"Marina City: Scheme A, Second Level Plan",8a8dc9d3-7165-95dd-7b71-49ca54f48fa1,Pencil on paper
3758,"Unidentified, Interior Perspective",53a49f3b-5eb5-a5d3-040c-1ebe94266ddd,Graphite on paper
3759,"National Opera House, Madrid, Spain, Elevation",28f3e6df-2cc2-1e39-4cd1-f8c4aacf8f39,Graphite on vellum
3760,"Park City, Denver, Colorado, Phase One Partial Elevation and Section, Working Drawing",6d50029e-3c68-80af-523c-b04ee385c816,Graphite on vellum
3761,"Park City, Denver, Colorado, Phase One Southeast Elevation, Working Drawing",14310a99-55b3-8fb6-41e2-bd7b33d87f66,Graphite on vellum
3762,"Park City, Denver, Colorado, Commercial Building Street Level, Working Drawing",b67e99de-e3cd-49bd-dcca-f6d2b3591a66,Graphite on vellum
3763,"Park City, Denver, Colorado, Commercial Building 15th and 16th Street, Elevations",547efac9-d7f3-23ef-3e46-eade996158ea,Graphite on vellum
3764,River City: Typical Floor Plans,670e813d-158b-f1c7-95db-64ce2c32ff91,"Pencil, ink, and zip-a-tone on vellum"
3765,"Northwestern University Institute of Psychiatry, Chicago, Illinois, Cutaway Isometric View, Presentation Drawing",fbc6fd62-b176-1653-128b-b3aaff4ed4cf,"Graphite, ink, and zip-a-tone on vellum"
3766,"River City I, Marina City, Chicago, Illinois, Sectional Diagram",98816d66-3c58-e9de-02fa-8747a72989f3,Ink and zip-a-tone on tracing paper
3767,"Drexel Town and Garden Houses, Chicago, IL, Plans and Elevations",fa589e17-5805-f598-d0a9-91a74d8b4769,Pencil on paper
3768,"Drexel Town and Garden Houses, 2nd Floor Unit, Chicago, Illinois, Isometric View",ded4667e-c2a1-894b-e0af-baa9c466ced0,Graphite on vellum
3769,Burns-Jackson Project: Site Plan,484f549f-9604-e483-971b-b513b3ed408d,Pencil and ink on vellum
3770,Clarendon Avenue School: Section and Wall Elevation,7bd0f886-acf3-6900-2f36-1b11be9c694d,Pencil on tracing paper
3771,Good Samaritan Hospital: Exploded Floor Plan,a35e16b2-79db-1845-d790-df5c75aa2b7b,Blackline on paper
3772,Cinestage for Brussels Exposition: Elevation,6de5e74e-432a-4fd1-fefb-e93effcb2ca0,Pencil on paper
3773,"Levin, Leo, Residence: Floor Plan",ce54fa18-05d1-e541-0cdf-63c1d040f4c4,Pencil on paper
3774,"Levin, Leo, Residence: Elevations",60ef726d-fc88-84ae-c996-ac152727374f,Pencil and ink on paper
3775,Joseph Brenneman Elementary School: Floor and Site Plans,e0d66b6d-53a2-28e5-10bb-52c10b9859d3,Pencil on vellum
3776,"Joseph Brenneman Elementary School, Chicago, IL, Elevations",7d5eba8d-eb25-abce-b7f4-1d1a12bbc3ed,Graphite on paper
3777,"Health Sciences Center, Stony Brook, New York, Surgery Clusters, Presentation Drawing",406123c2-b22d-39f4-cf34-4e47d806516d,"Graphite, ink and zip-a-tone on vellum"
3778,"Health Sciences Center, Stony Brook, New York, Sectional View",1b42616e-5405-299d-0e60-01682b417f44,"Ink, zip-a-tone, and blueline on paper"
3779,River City: Exterior Elevation,ff692b35-8815-f393-d975-7f289508fe67,Marker on tracing paper
3780,Object,af7bc299-4e48-e403-5f58-0a7622c3aa63,"Wood and paint with tennis ball, hair, and found objects"
3781,"Pressed Steel Car Company Plywood Freight Car, Cutaway Perspective",37dbde39-0cbc-5162-51a3-298d4f5851b7,Mixed media on paper
3782,Pressed Steel Car Company: Photograph of PSCX 1950 Refrigerator and Ventilator Car on Tracks,,Photograph
3783,"Pressed Steel Car Company, Insulated Cereal Car Poster, Presentation Drawing",,Print on paper
3784,Pressed Steel Car Company: Photograph of Roof of PSCX 1950 Refrigerator and Ventilator Car,,Photograph
3785,Pressed Steel Car Company: Photograph of Interior of PSCX 1950 Refrigerator and Ventilator Car,,Photograph
3786,Grand Marina Navy Pier,,Variable media
3787,Erie Project,,Variable media
3788,Edgewater,,Variable media
3789,Centerpoint Plaza,,Blackline on paper
3790,Bayshore Towers,,Variable media
3791,Sketches (by Bertrand Goldberg),561494ca-1133-84e0-e32a-ad7f37b94049,Variable media
3792,Yemen Modular Hospital,601c1cde-92a0-4187-15cd-0a4800f5b1ad,Variable media
3793,Metro Plaza,0a8bb515-e7f6-9da5-6d0b-9958875765ee,Variable media
3794,"Alexian Brothers, Bonaventure Waystop Housing",e467cfa2-535e-160a-0b13-496d0e0b5d8b,Variable media
3795,"Brownstone, The",,Variable media
3796,Goldberg Residence,,Blueline on paper
3797,"Goldberg, Lisa Residence",,Variable media
3798,"Biological Sciences Research Building, Stony Brook, New York, Site Plan, Design Drawing",,Variable media
3799,"Wright College, Chicago, Illinois",d1a1115e-88f0-b771-9c38-4156a00e800e,Variable media
3800,Woodstock Public Library,67367590-b0df-348e-466b-18ef39f31c4d,Variable media
3801,West Palm Beach Civic Auditorium,ea82abf1-8621-dd4e-7a59-72fd93c8263c,Variable media
3802,"Walton, Mark, Residence",,Blueprint
3803,Walton Gardens,c3ecc07e-4eea-db29-b1da-6a9c4fd3cf0d,Blueprint
3804,Union Building,,Blueprint
3805,Unidentified Projects,53a49f3b-5eb5-a5d3-040c-1ebe94266ddd,Variable media
3806,"Unicel Prefabricated Freight Car, Weyerhaeuser Unit Loading Car, Design Drawing",,Paint and ink on construction paper
3807,Park Place Condominiums,,Variable media
3808,Galleria South Houston,4fc65694-21e4-de5a-3a32-3c3058a6fe94,Variable media
3809,Chicago Crystal Palace,,Variable media
3810,United States Air Force Academy,,Variable media
3811,Towne Tower,,Variable media
3812,Stanford University Medical Center,e044ebc4-a5fd-1e10-cfe7-eb2dc118a44d,Variable media
3813,Standard Houses,e5d2a9be-a753-8c8f-307b-cd528a65bbb5,Variable media
3814,Standard Fabrication Corporation,,Variable media
3815,Saint Rose's Residence,,Variable media
3816,Saint Mary's Hospital,69e935b7-1c76-3cfb-b5fd-ac781b4ac876,Variable media
3817,"Saint Joseph Hospital, Chicago, Illinois",,Variable media
3818,Saint Joseph Hospital,c42f4bc1-0345-5ff1-55eb-52e4b285b4c9,Variable media
3819,Saint Joseph Apartments,,Variable media
3820,Spring Tower Apartments,,Variable media
3821,Southtown Land and Building Corporation,,Variable media
3822,South Side Project (48th and Drexel),5414812f-2924-1134-4970-947f9edcf078,Variable media
3823,"Sheldon-Clair Corporation, Chicago, Illinois, Proposed Entrance, Presentation Drawing",9d3c0d63-9ff6-44fd-94f0-1d467d566552,"Ink, paint, airbrush, and zip-a-tone on board"
3824,Shalett Apartment,,Graphite on vellum
3825,Selwyn Theater,,Variable media
3826,Lester N. Selig Apartment Remodeling,e82aa420-8292-2c08-6a30-f7b7b4e668df,Variable media
3827,San Diego Theater,266179e7-80bb-db05-2521-fcc7ce8f4606,Variable media
3828,Delaware Penthouses,78052135-633f-caca-774d-c0b91d7f75ae,Variable media
3829,Mr. and Mrs. Sydney M. Roth Apartment Remodeling: Isometric Views,d6bc7ec1-2d42-353e-efb2-e8880ac8bef6,Graphite on vellum
3830,River Park Project,,Variable media
3831,"River City, Chicago, Illinois",a9e8bc7f-df36-ab64-bb73-b6cd5c9ea461,Variable media
3832,"Raymond Hilliard Center, Chicago, Illinois",,Variable media
3833,"Ragland, William, Residence",,Graphite on vellum
3834,Providence Hospital,,Variable media
3835,Prentice Women's Hospital,fbc6fd62-b176-1653-128b-b3aaff4ed4cf,Variable media
3836,Point Squanto,50db6632-3268-00ad-02f7-a3878a98806d,Variable media
3837,"Players Club, Chicago, Illinois, Perspective",ff268f3a-e1a2-81ee-19aa-1895f9073579,Acrylic on illustration board
3838,"Pineda Island Recreation Center, Mobile, Alabama",7ad0b7e7-409a-3e63-fa6e-f14bbda582da,Variable media
3839,Perini Copley Plaza,,Variable media
3840,Park City Project,547efac9-d7f3-23ef-3e46-eade996158ea,Variable media
3841,"O'Neill, Andrew Residence",,Blueprint
3842,North Park College and Theological Seminary,3603c232-e0c1-b767-3b89-773a5a4b525d,Variable media
3843,Menninger Foundation Clinic,22161d3b-9a69-6f33-f2e3-62255c23c2dc,Variable media
3844,"McCutcheon, John T. School",,Variable media
3845,Jimmy Fund Building,,Graphite and sepia on mylar and paper
3846,Jack-in-the-Box Restaurant,483cf9ed-cf5d-57d1-b182-3aa2a77a556c,Variable media
3847,Church of All Nations,4191a006-94a7-68cf-4536-4730d7f14404,Variable media
3848,Chicago International Trading Company,,Blackline on paper
3849,RODI Properties,,Variable media
3850,Eastern Company Warehouse,,Variable media
3851,Centro Medico Association,541de855-e50e-d9d9-443a-3239390d7b44,Variable media
3852,Carlyn Springs Club,,Variable media
3853,Burns-Jackson Community Redevelopment,297a3e6b-0e79-9455-4ec6-3ddac2281fc0,Variable media
3854,"Bistro, Le Restaurant",,Graphite and blueline on vellum and paper
3855,Bertrand Goldberg Associates,,Variable media
3856,Apartment Buildings,,Variable media
3857,"Pressed Steel Car Company Swift Trucks, Perspective",cf88c03d-4ebf-7474-cefa-b5487ccd0c05,Print on paper
3858,Marina City,88e608cf-d42b-016f-4edd-b49aa303b649,Variable media
3859,North Kansas City Redevelopment,194d1e5e-c328-fda7-c578-f3a74fd88422,Variable media
3860,"National Opera House, Madrid, Spain",4ed2726c-3b0e-8b85-ed61-97d8b5adb963,Variable media
3861,"National Bakers Service, Inc.",,Variable media
3862,"Motel 66, Chicago, Illinois, Site Plan",3afe1b84-fa12-2191-94a5-6e6503b4c794,Graphite on paper
3863,"Mobile Penicillin Laboratory, Model",1f0915fd-aca4-4b25-0e19-c44fba61a2f2,Mixed media model
3864,"Mobile Delousing Unit, Truck Equipment, Plan of Operation and Erection Procedure, Presentation Drawing",077ab03a-3b7a-03f3-5efb-c5fde2fefbe7,Print on copy
3865,Cinestage for Brussels Exposition: Seating Plan,2d2ff065-ecd1-97ba-8009-e9ef4a24228a,Variable media
3866,McNamara Garage,,Graphite on vellum
3867,Marina City-Detroit,bd330fd8-24f1-d4e3-1dc4-3ceef5e23f4d,Variable media
3868,"Levine, Dr. and Mrs. Rachmiel, Residence",,Graphite on vellum
3869,Levin Project (Marion Circle),,Variable media
3870,"Levin, Leo Residence",60ef726d-fc88-84ae-c996-ac152727374f,Variable media
3871,"Lakeshore Grand Apartments, Chicago, Illinois",149ce8b0-8162-155d-9b81-8db0aba42591,Variable media
3872,Kirchheimer Residence,,Blueprint
3873,"James Hoge House Remodeling, Chicago, Illinois, Floor Plan Sketches, Design Drawing",,Ink on vellum
3874,"Hinsdale Hospital, Hinsdale, Illinois",,Variable media
3875,Highland Park Medical Arts Center,,Variable media
3876,"Helstein Residence, Chicago, Illinois",9a907da5-65b2-66ab-e9ea-95a316394e2e,Variable media
3877,Health Sciences Center,b5b1eaa8-158a-7987-7fa5-27065a784811,Variable media
3878,Astor Tower,66f70164-0f0b-fb31-4eb7-5aeaf09d1bc3,Variable media
3879,Dearborn-Goethe Project,,Variable media
3880,Central City,,Graphite and colored pencil on vellum
3881,"Marina City, Chicago, IL, East Elevation",ccf561e9-63dc-5d40-4ac3-726c68fc8bc9,Graphite on paper
3882,"Marina City, Chicago, Illinois, Bridge Level Site Plan",0aa2c7bf-f6a4-343d-d906-2c0dccc3f532,"Graphite, print, and zip-a-tone on vellum"
3883,Edgewater Beach Hotel,,Variable media
3884,"Grant Advertising, Inc., Perspective Painting, Presentation Drawing",,Acrylic on board
3885,Harris Theater,,Graphite on vellum or tracing paper
3886,Harms Glenview Homes,e151a894-af7b-6c6b-2ecf-75d19befc3de,Variable media
3887,"Convertible Gun Crate, Perspective",7c9e709e-73aa-4048-35ee-5da199e3e407,"Collage of cut gelatin silver print with opaque watercolor, translucent brown film, and printed translucent white film on light brown board"
3888,Good Samaritan Hospital,1769d787-2c8b-6de7-ed6e-9c108163d468,Variable media
3889,Gary Projects,9fa433b4-3b44-5c42-e982-ab3cef4e6eb2,Variable media
3890,Garden Plaza,,Variable media
3891,Garage Building,,graphite on vellum and blueprint
3892,Furniture Design,,Variable media
3893,Form and Philosophy,,Variable media
3894,"Florsheim, Lillian, Residence",a226b14b-5b08-4471-7927-f32c5303598a,Variable media
3895,Flagler Marina Complex,b34a216d-9026-e9c2-5280-7153fd33c1e7,Variable media
3896,Elgin State Hospital,a1463dc6-5e48-5eab-11e5-97e787fde5ea,Variable media
3897,"Edelmann, E., and Company Addition",,Variable media
3898,"Drew, E.F. and Company",,Variable media
3899,Delaware Seneca Hotel,2fbfcc60-7b2a-9d6a-fc0b-2c419ed93352,Variable media
3900,"Dardanelle Middle School and Community Center, Little Rock, Arkansas, Presentation Drawing of Exterior",,Ink on vellum
3901,Covenant Club,,Variable media
3902,"Cooper, R. D., Jr., Inc.",,Variable media
3903,Consulate of France,,Graphite and colored pencil on vellum
3904,"Clarendon Avenue School, Chicago, Illinois",7d5eba8d-eb25-abce-b7f4-1d1a12bbc3ed,Variable media
3905,Chicago West Side Medical Center,,Graphite on vellum
3906,"Charles A. Dana Cancer Center, Boston, Massachusetts",,Variable media
3907,"Bragno, Mrs. Edward Residence",,Variable media
3908,Beach Sky House,,Variable media
3909,Birmingham Downtown Motel and Holiday Inn,,Graphite on vellum
3910,Blacksher Garden Apartments,594fb191-e79a-a48a-9551-764f0e2df032,Variable media
3911,Bayou Segnette New Community Development,4e9a3262-3bcd-0448-1f8f-83458b1dbff2,Variable media
3912,Astor Street Slum Rehabilitation,,Variable media
3913,"American Broadcasting Company Office Building, New York, New York",b6af6fd3-e64a-4bad-b5da-9ee1abe2a498,Variable media
3914,"Allison Davis Cove Residence, Chicago, Illinois, Cover Sheet",,Print on mylar
3915,"Affiliated Hospitals Center, Boston, Massachusetts",518f4ea1-7a27-0473-d083-0c6683b1c89a,Variable media
3916,901 Club,,Variable media
3917,"60 West Erie Street, Chicago, Illinois, Floor Plans, Working Drawings",,Variable media
3918,312-316-318 West Randolph Building,,Variable media
3919,1420 Lakeshore Drive Apartment,,Variable media
3920,46 East Walton,,Variable
3921,"River City I, Chicago, Illinois, Model",a9e8bc7f-df36-ab64-bb73-b6cd5c9ea461,Mixed media
3922,Pyxis (Container for Personal Objects),2595d1df-7dec-0f89-7209-230664c1e3a6,"terracotta, decorated in the black-figure technique"
3923,Woman before the Mirror,5bb2d4a1-4e98-eb12-615b-51f8370e5872,Oil on board
3924,"Congress and double Betrothal in Vienna, plate 23 from Historical Scenes from the Life of Emperor Maximilian I from the Triumphal Arch",29fc02f8-657e-55f2-75b0-0394a8a83c36,Woodcut in black ink on cream laid paper
3925,"Maximilian and Henry VIII of England, plate 22 from Historical Scenes from the Life of Emperor Maximilian I from the Triumphal Arch",a10ed401-f370-7b61-b736-06684a3d42c3,Woodcut in black ink on cream laid paper
3926,"Betrothal of Phillipp with Johanna, plate 15 from Historical Scenes from the Life of Emperor Maximilian I from the Triumphal Arch",98eb5043-8781-e88c-848c-abcd46e0964e,Woodcut in black ink on cream laid paper
3927,"Maximilian and Maria of Burgundy, plate 2 from Historical Scenes from the Life of Emperor Maximilian I from the Triumphal Arch",8b3d27d3-c4fe-d2e5-075d-f2c43961880d,Woodcut in black ink on cream laid paper
3928,The Four Naked Women,3cd51283-9a3b-ed23-2f03-9d027f1f4839,Engraving in black on ivory laid paper
3929,"The Martyrdom of Saint John, from The Apocalypse",50657f80-50eb-5419-9ab6-3da05f54d2d6,Woodcut in black on ivory laid paper
3930,"Colophon, from the Large Passion",7ba4e259-426a-a8fb-f240-560eb6ca90e3,Letterpress in black on ivory laid paper
3931,Apocalypse of St. John (Apocalypse de Saint Jean),,"Book with color lithographs on ivory wove paper, in box"
3932,"Illustration to Vier Bücher von der Menschlichen Proportion, plate one from Woodcuts from Books of the XVI Century",5a19172a-52b5-4d0c-beee-41cd588f5dde,Woodcut in black on ivory laid paper
3933,The Men’s Bath,52b45cab-dc99-86d8-cbc4-09a0979600a7,Woodcut in black on cream laid paper
3934,"The Vision of the Seven Candlesticks, from The Apocalypse",d8fb8840-92c7-2cf6-fe58-d13645064f86,Woodcut in black on tan laid paper
3935,The Martyrdom of the Ten Thousand,bf50e6ff-4b59-ab83-bdc5-f82bcfc3160f,Woodcut in black on ivory laid paper
3936,"The Harrowing of Hell, from The Large Passion",e429ea1f-5898-bf00-b90d-bac562bc0f4c,Woodcut in black on ivory laid paper
3937,"The Lamentation, from The Large Passion",b2849959-57f3-8afb-cdd4-ec3e4a4388ac,Woodcut in black on ivory laid paper
3938,"The Bearing of the Cross, from The Large Passion",9b9441f3-4b03-1581-4363-73d253769343,Woodcut in black on ivory laid paper
3939,"Ecce Homo - The Presentation of Christ, from The Large Passion",db0956ef-0801-4b72-73a4-d3461e97ebeb,Woodcut in black on ivory laid paper
3940,"Deposition of Christ, from The Large Passion",86d1b116-652a-9cbd-6c0e-be88ca095c1b,Woodcut in black on cream laid paper
3941,"The Crucifixion, from The Large Passion",d9c9bbc9-323e-a407-c0f9-e65354ae3d2f,Woodcut in black on cream laid paper
3942,"The Flagellation, from The Large Passion",05577e09-788c-a3d3-38ec-a1f1bfe9d759,Woodcut in black on cream laid paper
3943,"The Betrayal of Christ, from The Large Passion",cd05b4e7-76a0-0cd8-5014-c98ebb78b1f4,Woodcut in black on cream laid paper
3944,"Agony in the Garden, from The Large Passion",14d178a8-1cdc-565b-e1ff-a0d6d13e4db0,Woodcut in black on cream laid paper
3945,"The Last Supper, from The Large Passion",de8f1908-aa36-58e0-dee9-2791995ea51f,Woodcut in black on cream laid paper
3946,"St. Michael Fighting the Dragon, from The Apocalypse",e5ac03af-4896-0ea5-77f7-755b33a3687a,Woodcut in black on buff laid paper
3947,"The Martyrdom of St. John, from The Apocalypse",73b3a7bb-c47f-9295-3287-9c5c85e6e519,Woodcut in black on tan laid paper
3948,"The Angel with the Key of the Bottomless Pit, from The Apocalypse",30962a11-82eb-9d24-6391-af1fcf69377e,Woodcut in black on buff laid paper
3949,"The Virgin Appearing to St. John, from The Apocalypse",bfb174f1-31be-e5fc-d8df-7fc6462156f0,Woodcut in black on ivory laid paper discolored to gray
3950,"The Annunciation, from The Life of the Virgin",04d3a5ee-7ef7-9555-7e41-0708710c07d6,Woodcut in black on ivory laid paper
3951,"The Adoration of the Lamb - The Hymn of the Chosen, from The Apocalypse",d9d16ad8-d78e-efbc-6f41-3dafa8ee61ed,Woodcut in black on tan laid paper
3952,"The Whore of Babylon, from The Apocalypse",342bc9ea-27c0-ed87-4d5d-ba2e4db48354,Woodcut in black on tan laid paper
3953,"The Beast with Two Horns like a Lamb, from The Apocalypse",91d44a7e-8fe6-a901-f9b0-cb71bc494221,Woodcut in black on tan laid paper
3954,"The Apocalyptic Woman, from The Apocalypse",12a40fa2-88de-e9c9-4738-3b03375190e0,Woodcut in black on tan laid paper
3955,"St. John Devouring the Book, from The Apocalypse",11514e6e-10cc-751a-8fd3-0790f5dfd022,Woodcut in black on tan laid paper
3956,"The Four Avenging Angels of Euphrates, from The Apocalypse",71fa9237-c443-7e44-e721-dd95ba230c56,Woodcut in black on tan laid paper
3957,"The Seven Trumpets, from The Apocalypse",5e0023da-2910-ef5c-bc5d-ef894f483e00,Woodcut in black on tan laid paper
3958,"The Four Angels Staying the Winds, from The Apocalypse",b49a90cc-a6ff-09e2-bef3-7cce208c5054,Woodcut in black on tan laid paper
3959,"The Opening of the Fifth and Sixth Seals, from The Apocalypse",00b27450-0768-6a3c-07b5-deeb7a9d1fc7,Woodcut in black on tan laid paper
3960,"The Four Horsemen of the Apocalypse, from The Apocalypse",a6cce13f-2228-2913-febc-44aa7245eb44,Woodcut in black on tan laid paper
3961,"St. John before God and the Elders, from The Apocalypse",e1a35c22-bccc-deaa-d081-4a7c1271ed34,Woodcut in black on tan laid paper
3962,Mujeres: Torso of a Woman,e38fa1db-f849-782a-73b6-e46735fcbd35,Color lithograph on off-white wove paper
3963,"The Resurrection, from The Large Passion",81d85498-89c3-f8c5-96ed-dca771effdfb,Woodcut in black on cream laid paper
3964,Five Landsknechte and an Oriental Man on Horseback,36134cc8-592c-ceb7-737f-fb1dd5cc4a93,Engraving in black on ivory laid paper
3965,"Man, Moon, and Stars",7c3180b1-bd42-6754-82bf-67cf99874480,Color lithograph on white wove paper
3966,The Abduction of Proserpine on a Unicorn,93d7e308-f1cb-85be-0f47-b619f065bd1e,Etching in black on ivory laid paper
3967,"The Birth of the Virgin, from The Life of the Virgin",692d1fe6-e5c5-b276-5418-9057e53d1950,Woodcut in black on ivory laid paper
3968,"Joachim and the Angel, from The Life of the Virgin",8f36cbf2-c0f9-cfde-5504-d23182b26b3f,Woodcut in black on ivory laid paper
3969,Saint Jerome in his Cell,927d4fdd-a7f3-b69e-1ba6-3f74f00b9bc4,Woodcut in black on ivory laid paper
3970,Celestial Map of the Northern Sky (Imagines coeli septentrionalis),8d78cb88-9377-3e24-c62c-9bcc16ac3920,Woodcut in black on ivory laid paper
3971,Celestial Map of the Southern Sky (Imagines coeli meridionalis),981a34ff-c78a-95b1-e4b0-aea7d42b0140,Woodcut in black on ivory laid paper
3972,"The Michelfeldt Tapestry (Allegory on Social Injustice), first part of three",0c96db04-72e2-f743-c5de-2fa4528a6af7,Woodcut in black on cream laid paper
3973,Madonna with the Monkey,5797bb3e-3b2a-52e8-e749-697a79d93043,"Pen and black ink, over graphite, on cream laid paper, laid down on ivory laid paper with blue fibers"
3974,Landscape with Cannon,287a9916-beca-d651-743f-0cf2f11bb204,Etching in black on cream laid paper
3975,The Penance of St. John Chrysostom,03ed7aec-0aeb-eee0-47ec-c09de6accc04,Engraving in black on ivory laid paper
3976,"The Death of the Virgin, from The Life of the Virgin",7ed6a6d6-688e-15c8-ca8a-319dbff9a314,Woodcut in black on ivory laid paper
3977,"Christ Among the Doctors, from The Life of the Virgin",359abbc2-9db8-5ffe-547d-e7a1899689ff,Woodcut in black on ivory laid paper
3978,Apollo and Diana,9609e7b1-0162-cdd2-40f7-28d0f45e5d00,Engraving in black on ivory laid paper
3979,Pieta,64815051-f40d-aa3c-7802-3d73615e33b8,"Pen and black ink, on cream laid paper, laid down on ivory wove paper"
3980,Copies After details in Various Durer Prints,e639f05d-1507-a2e9-a0bd-2939fc29e1c3,"Pen and brown ink, with touches of black chalk, on cream laid paper"
3981,"Man of Sorrows, Seated",79d5ca0e-9e5b-1384-1e86-83c105960df9,Etching in black on ivory laid paper
3982,"The Annunciation, from The Life of the Virgin",559fe5b8-7a69-7154-6018-a15a2dbeaddd,Woodcut in black on ivory laid paper
3983,Madonna by the Wall,05fa52cf-cac9-9808-fced-429de8bde3f3,Engraving in black on ivory laid paper
3984,The Men's Bath,d51cda75-9c91-d872-0650-a5d6afafc239,Woodcut in black on off-white laid paper
3985,Young Woman Attacked by Death (The Ravisher),b1db84d9-8bfe-c7c0-64b6-97f0c0f6a08e,Engraving in black on off-white laid paper
3986,"The Flight into Egypt, from the Life of the Virgin",ddb7cdac-8238-a260-427a-6590e827d923,Woodcut in black on ivory laid paper
3987,Coyote,7defddea-daa3-f32e-0c7e-5014311f2b03,Color lithograph on white wove paper
3988,Untitled,b09548ef-cf46-8db6-93ee-f12a5bf0b782,Color lithograph on white wove paper
3989,Two Women,52b93702-20ca-a3bf-c139-e61f9b93d4c5,Color lithograph on white wove paper
3990,Watermelon,926555ae-8814-0810-6722-1f7f8fdca9f4,Color lithograph on white wove paper
